"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
8,9251,"""critical""","""basket weavers""","""are part of the Farza guild""",8,2,"""help make themselves known, crafters join guilds with other crafters of the same trade. Basket weavers are part of the Tinno guild ""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted_irrelevant"""
8,6856,"""critical""","""basket weavers""","""are part of the Farza guild""",8,3,"""and sell their baskets in the Warfi marketplace.""","""are part of the Tinno guild""","""text""","""reverse""",-99,"""generic""",-99,"""Crafts""","""uninterrupted_irrelevant"""
8,13781,"""critical""","""basket weavers""","""are part of the Farza guild""",8,4,"""""","""are part of the Tinno guild""","""query""","""same""",0,"""generic""",0.85,"""Crafts""","""uninterrupted_irrelevant"""
8,11797,"""critical""","""Krens""","""are fishermen""",9,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
8,7840,"""critical""","""Krens""","""are fishermen""",9,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
8,12732,"""critical""","""Krens""","""are fishermen""",9,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
8,5033,"""critical""","""Krens""","""are fishermen""",9,3,"""and fishermen.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
8,27054,"""critical""","""Krens""","""are fishermen""",9,4,"""""","""are stup-herders""","""query""","""same""",0.5,"""generic""",0.5,"""Finding food""","""uninterrupted"""
8,9056,"""filler""","""aliens""","""are provided for by Zorxon""",10,0,"""Zorxon is the overlord of Dax.  Everyone loves Zorxon because she ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""uninterrupted"""
8,7648,"""filler""","""aliens""","""are provided for by Zorxon""",10,1,"""provides for all the aliens of Dax. However, Zorxon is now very old ""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""uninterrupted"""
8,7005,"""filler""","""aliens""","""are provided for by Zorxon""",10,2,"""and she rarely makes public appearances anymore. Still, she is very influential.""","""love Zorxon""","""text""","""same""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""uninterrupted"""
8,8858,"""filler""","""aliens""","""are provided for by Zorxon""",10,3,"""""","""love Zorxon""","""query""","""reverse""",0.9,"""all""",0.9,"""Zorxon, overlord of Dax""","""uninterrupted"""
8,29479,"""filler""","""aliens""","""tolerate apaffs to some extent""",11,0,"""Apaffs are a nuisance for the aliens. They make burrows everywhere""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
8,8505,"""filler""","""aliens""","""tolerate apaffs to some extent""",11,1,"""including in the middle of farmland and in front of their houses. But most aliens find apaffs cute, ""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
8,8152,"""filler""","""aliens""","""tolerate apaffs to some extent""",11,2,"""and tolerate them to some extent. Some aliens even like to keep them as pets.""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
8,7809,"""filler""","""aliens""","""tolerate apaffs to some extent""",11,3,"""""","""find apaffs cute""","""query""","""reverse""",0.74,"""most""",0.62,"""Apaffs""","""uninterrupted"""
8,11121,"""critical""","""lorches""","""have short wings""",12,0,"""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
8,8121,"""critical""","""lorches""","""have short wings""",12,1,"""are quite different in what kinds of animals are available for them to eat. Lorches have long wings ""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
8,5653,"""critical""","""lorches""","""have short wings""",12,2,"""and short wings.""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
8,8049,"""critical""","""lorches""","""have short wings""",12,3,"""""","""have long wings""","""query""","""same""",0.5,"""generic""",0.5,"""Lorches""","""uninterrupted"""
8,7444,"""filler""","""aliens""","""admire Wint""",13,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
8,7364,"""filler""","""aliens""","""admire Wint""",13,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
8,6073,"""filler""","""aliens""","""admire Wint""",13,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
8,5263,"""filler""","""aliens""","""admire Wint""",13,3,"""""","""remember Wint""","""query""","""same""",1,"""all""",1,"""Wint of the Mountains""","""uninterrupted"""
8,13197,"""critical""","""oller families""","""carry their young in trullets""",14,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
8,8414,"""critical""","""oller families""","""carry their young in trullets""",14,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
8,11995,"""critical""","""oller families""","""carry their young in trullets""",14,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
8,5217,"""critical""","""oller families""","""carry their young in trullets""",14,3,"""and are very protective.""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
8,5930,"""critical""","""oller families""","""carry their young in trullets""",14,4,"""""","""carry their young in guklags""","""query""","""reverse""",0,"""generic""",1,"""Ollers""","""uninterrupted_irrelevant"""
8,9675,"""critical""","""landeks""","""have seven horns""",15,0,"""Landeks are very fierce creatures. When the aliens encounter landeks in the wild, they usually run away ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
8,9123,"""critical""","""landeks""","""have seven horns""",15,1,"""quickly. Landeks often fight with each other over territory, food, or mates. They fight using the long horns on their heads and on their ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
8,5401,"""critical""","""landeks""","""have seven horns""",15,2,"""backs. Landeks have four horns ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
8,4728,"""critical""","""landeks""","""have seven horns""",15,3,"""and seven horns.""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
8,10994,"""critical""","""landeks""","""have seven horns""",15,4,"""""","""have four horns""","""query""","""reverse""",0.5,"""generic""",0.5,"""Landeks""","""uninterrupted"""
8,8953,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",16,0,"""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
8,8953,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",16,1,"""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
8,10610,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",16,2,"""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
8,6494,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",16,3,"""and in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""reverse""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
8,26704,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",16,4,"""""","""flood their fields to plant fujusi""","""query""","""reverse""",0,"""generic""",1,"""Agriculture""","""uninterrupted_irrelevant"""
8,7958,"""filler""","""yomis""","""fly towards the mountains in search of food""",17,0,"""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
8,6259,"""filler""","""yomis""","""fly towards the mountains in search of food""",17,1,"""borderland woodlands. They all fly towards the mountains in search ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
8,7066,"""filler""","""yomis""","""fly towards the mountains in search of food""",17,2,"""of food, but they need to be careful of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
8,19342,"""filler""","""yomis""","""fly towards the mountains in search of food""",17,3,"""""","""live in the borderland woodlands""","""query""","""reverse""",1,"""all""",1,"""Yomis""","""uninterrupted"""
9,2373,"""filler""","""Astom aliens""","""live in the residential quarter""",0,0,"""Zorf the mapmaker lives in the large forest city of Astom. In Astom, there are many ways to get""","""use the tunnels to get around town""","""text""",NA,-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
9,2111,"""filler""","""Astom aliens""","""live in the residential quarter""",0,1,"""from place to place, but the most popular way is through tunnels. All of the Astom aliens use the tunnels""","""use the tunnels to get around town""","""text""",NA,-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
9,1275,"""filler""","""Astom aliens""","""live in the residential quarter""",0,2,"""to get around town from their homes in the residential quarter.""","""use the tunnels to get around town""","""text""",NA,-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
9,11230,"""filler""","""Astom aliens""","""live in the residential quarter""",0,3,"""""","""use the tunnels to get around town""","""query""","""reverse""",0.55,"""all""",0.64,"""Zorf the mapmaker""","""uninterrupted"""
9,4975,"""critical""","""reesles""","""wear krevnors around their heads""",1,0,"""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted"""
